date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_desc,station_clean,code_red
2022-01-04T00:00:00Z,10:08,Tuesday,SHERBOURNE STATION,MUNCA,0,0,NA,BD,0,NA,SHERBOURNE,NA
2022-01-04T00:00:00Z,10:19,Tuesday,KENNEDY BD STATION,TUMVS,3,7,W,BD,5041,Operator Violated Signal,KENNEDY,Operator Violated
2022-01-04T00:00:00Z,12:04,Tuesday,DUFFERIN STATION,MUD,0,0,W,BD,5126,Door Problems - Passenger Related,DUFFERIN,Door
2022-01-04T00:00:00Z,13:50,Tuesday,PIONEER VILLAGE STATIO,EUDO,3,6,N,YU,5781,Door Problems - Faulty Equipment,PIONEER,Door
2022-01-04T00:00:00Z,13:54,Tuesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-04T00:00:00Z,14:20,Tuesday,VAUGHAN MC STATION,MUSAN,3,6,S,YU,5566,Unsanitary Vehicle,VAUGHAN,Unsanitary
2022-01-04T00:00:00Z,14:23,Tuesday,EGLINTON WEST STATION,MUPAA,3,6,S,YU,5786,Passenger Assistance Alarm Activated - No Trouble Found,EGLINTON,Passenger
2022-01-04T00:00:00Z,14:28,Tuesday,DUNDAS STATION,SUDP,4,7,N,YU,5896,Disorderly Patron,DUNDAS,Disorderly
2022-01-04T00:00:00Z,14:50,Tuesday,ST GEORGE BD STATION,PUMST,0,0,NA,BD,0,Station Stairway Incident,ST GEORGE,Station
2022-01-04T00:00:00Z,15:18,Tuesday,WOODBINE STATION,MUSC,0,0,W,BD,5296,Miscellaneous Speed Control,WOODBINE,Miscellaneous
2022-01-04T00:00:00Z,15:33,Tuesday,FINCH STATION,TUNOA,7,14,S,YU,5000,No Operator Immediately Available,FINCH,No Operator
2022-01-04T00:00:00Z,15:33,Tuesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-04T00:00:00Z,15:45,Tuesday,FINCH STATION,MUCL,3,6,S,YU,5791,Divisional Clerk Related,FINCH,Divisional
2022-01-04T00:00:00Z,16:08,Tuesday,CHRISTIE STATION,PUMST,0,0,NA,BD,0,Station Stairway Incident,CHRISTIE,Station
2022-01-04T00:00:00Z,16:24,Tuesday,FINCH STATION,SUAP,0,0,NA,YU,0,Assault / Patron Involved,FINCH,Assault
2022-01-04T00:00:00Z,17:43,Tuesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-04T00:00:00Z,17:46,Tuesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-04T00:00:00Z,17:49,Tuesday,FINCH STATION,TUNOA,7,14,S,YU,5000,No Operator Immediately Available,FINCH,No Operator
2022-01-04T00:00:00Z,17:52,Tuesday,COXWELL STATION,SUAP,4,8,E,BD,5213,Assault / Patron Involved,COXWELL,Assault
2022-01-04T00:00:00Z,18:05,Tuesday,CHRISTIE STATION,MUNCA,0,0,NA,BD,0,NA,CHRISTIE,NA
2022-01-04T00:00:00Z,18:17,Tuesday,FINCH STATION,TUNOA,7,14,S,YU,5000,No Operator Immediately Available,FINCH,No Operator
2022-01-04T00:00:00Z,18:17,Tuesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-04T00:00:00Z,18:49,Tuesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-04T00:00:00Z,18:49,Tuesday,VAUGHAN MC STATION,TUNOA,7,14,S,YU,5000,No Operator Immediately Available,VAUGHAN,No Operator
2022-01-04T00:00:00Z,18:52,Tuesday,VAUGHAN MC STATION,TUNOA,7,14,S,YU,5000,No Operator Immediately Available,VAUGHAN,No Operator
2022-01-04T00:00:00Z,19:13,Tuesday,WELLESLEY STATION,SUAE,21,24,S,YU,5431,Assault / Employee Involved,WELLESLEY,Assault
2022-01-04T00:00:00Z,19:44,Tuesday,YONGE BD STATION,SUO,16,23,W,BD,5142,Passenger Other,YONGE,Passenger
2022-01-04T00:00:00Z,19:48,Tuesday,SPADINA YUS STATION,SUDP,16,19,S,YU,5836,Disorderly Patron,SPADINA,Disorderly
2022-01-04T00:00:00Z,19:52,Tuesday,DONLANDS STATION,SUDP,0,0,E,BD,5171,Disorderly Patron,DONLANDS,Disorderly
2022-01-04T00:00:00Z,20:05,Tuesday,KING STATION,SUUT,10,13,N,YU,5981,Unauthorized at Track Level,KING,Unauthorized
2022-01-04T00:00:00Z,20:15,Tuesday,FINCH STATION,EUDO,4,7,S,YU,5706,Door Problems - Faulty Equipment,FINCH,Door
2022-01-04T00:00:00Z,20:56,Tuesday,YORK MILLS STATION,SUDP,4,3,S,YU,5826,Disorderly Patron,YORK,Disorderly
2022-01-04T00:00:00Z,21:31,Tuesday,PAPE STATION,SUDP,0,0,W,BD,0,Disorderly Patron,PAPE,Disorderly
2022-01-04T00:00:00Z,21:50,Tuesday,FINCH STATION,SUDP,0,0,NA,YU,0,Disorderly Patron,FINCH,Disorderly
2022-01-04T00:00:00Z,22:36,Tuesday,QUEEN STATION,SUDP,0,0,S,YU,5891,Disorderly Patron,QUEEN,Disorderly
2022-01-04T00:00:00Z,22:48,Tuesday,QUEEN STATION,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,QUEEN,Injured
2022-01-04T00:00:00Z,22:53,Tuesday,WOODBINE STATION,MUPR1,13,20,W,BD,5007,Priority One - Train in Contact With Person,WOODBINE,Priority
2022-01-04T00:00:00Z,23:07,Tuesday,DUNDAS STATION,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,DUNDAS,Injured
2022-01-04T00:00:00Z,23:28,Tuesday,MAIN STREET STATION,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident,MAIN,Escalator/Elevator
2022-01-04T00:00:00Z,23:52,Tuesday,KIPLING STATION,TUNOA,7,14,NA,BD,5020,No Operator Immediately Available,KIPLING,No Operator
2022-01-04T00:00:00Z,00:31,Tuesday,KENNEDY BD STATION,SUAE,7,14,W,BD,5259,Assault / Employee Involved,KENNEDY,Assault
2022-01-04T00:00:00Z,01:24,Tuesday,NORTH YORK CTR STATION,SUDP,3,10,S,YU,5776,Disorderly Patron,NORTH,Disorderly
2022-01-04T00:00:00Z,01:32,Tuesday,SHEPPARD STATION,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SHEPPARD,Injured
2022-01-04T00:00:00Z,01:48,Tuesday,VAUGHAN MC STATION,SUDP,0,0,NA,YU,0,Disorderly Patron,VAUGHAN,Disorderly
2022-01-04T00:00:00Z,10:19,Tuesday,SHEPPARD-YONGE STATION,MUSC,0,0,E,SHP,6181,Miscellaneous Speed Control,SHEPPARD-YONGE,Miscellaneous
2022-01-04T00:00:00Z,22:20,Tuesday,SHEPPARD-YONGE STATION,TUMVS,3,8,W,SHP,6186,Operator Violated Signal,SHEPPARD-YONGE,Operator Violated
2022-01-05T00:00:00Z,05:38,Wednesday,EGLINTON STATION,TUNOA,5,0,N,YU,0,No Operator Immediately Available,EGLINTON,No Operator
2022-01-05T00:00:00Z,18:23,Wednesday,KENNEDY SRT STATION,SRSA,0,0,NA,SRT,0,Sexual Assault,KENNEDY,Sexual
2022-01-05T00:00:00Z,06:02,Wednesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,VAUGHAN,No Operator
2022-01-05T00:00:00Z,06:10,Wednesday,WILSON STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,WILSON,No Operator
2022-01-05T00:00:00Z,06:28,Wednesday,EGLINTON WEST STATION,PUOPO,4,7,S,YU,5766,OPTO (COMMS) Train Door Monitoring,EGLINTON,OPTO
2022-01-05T00:00:00Z,06:37,Wednesday,HIGHWAY 407 STATION,EUSC,0,0,S,YU,5911,Speed Control Equipment,HIGHWAY,Speed
2022-01-05T00:00:00Z,06:38,Wednesday,VICTORIA PARK STATION,SUUT,0,0,W,BD,5311,Unauthorized at Track Level,VICTORIA,Unauthorized
2022-01-05T00:00:00Z,07:11,Wednesday,SPADINA YUS STATION,MUIE,0,0,NA,YU,0,Injured Employee,SPADINA,Injured
2022-01-05T00:00:00Z,08:17,Wednesday,FINCH STATION,TUO,3,6,S,YU,5926,Transportation Department - Other,FINCH,Transportation
2022-01-05T00:00:00Z,08:34,Wednesday,ST GEORGE BD STATION,SUUT,3,7,W,BD,5162,Unauthorized at Track Level,ST GEORGE,Unauthorized
2022-01-05T00:00:00Z,09:23,Wednesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-05T00:00:00Z,09:52,Wednesday,ST PATRICK STATION,MUIS,0,0,N,YU,5456,Injured or ill Customer (In Station) - Transported,ST PATRICK,Injured
2022-01-05T00:00:00Z,10:24,Wednesday,EGLINTON WEST STATION,PUOPO,5,8,S,YU,5966,OPTO (COMMS) Train Door Monitoring,EGLINTON,OPTO
2022-01-05T00:00:00Z,11:29,Wednesday,VICTORIA PARK STATION,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported,VICTORIA,Injured
2022-01-05T00:00:00Z,12:31,Wednesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-05T00:00:00Z,12:52,Wednesday,KENNEDY BD STATION,MUIR,4,8,W,BD,5368,Injured or ill Customer (On Train) - Medical Aid Refused,KENNEDY,Injured
2022-01-05T00:00:00Z,14:03,Wednesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-05T00:00:00Z,14:13,Wednesday,ST PATRICK STATION,SUUT,0,0,S,YU,5426,Unauthorized at Track Level,ST PATRICK,Unauthorized
2022-01-05T00:00:00Z,14:13,Wednesday,GREENWOOD STATION,TUCC,3,7,E,BD,5142,Transit Control Related Problems,GREENWOOD,Transit
2022-01-05T00:00:00Z,14:27,Wednesday,CASTLE FRANK STATION,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported,CASTLE,Injured
2022-01-05T00:00:00Z,15:25,Wednesday,LAWRENCE WEST STATION,PUOPO,0,0,S,YU,5771,OPTO (COMMS) Train Door Monitoring,LAWRENCE,OPTO
2022-01-05T00:00:00Z,15:35,Wednesday,DOWNSVIEW PARK STATION,PUOPO,4,7,N,YU,5721,OPTO (COMMS) Train Door Monitoring,DOWNSVIEW,OPTO
2022-01-05T00:00:00Z,15:40,Wednesday,FINCH WEST STATION,PUOPO,3,6,N,YU,5721,OPTO (COMMS) Train Door Monitoring,FINCH,OPTO
2022-01-05T00:00:00Z,16:31,Wednesday,HIGHWAY 407 STATION,PUOPO,4,7,S,YU,5996,OPTO (COMMS) Train Door Monitoring,HIGHWAY,OPTO
2022-01-05T00:00:00Z,16:37,Wednesday,PIONEER VILLAGE STATIO,PUOPO,3,6,S,YU,5996,OPTO (COMMS) Train Door Monitoring,PIONEER,OPTO
2022-01-05T00:00:00Z,17:10,Wednesday,PAPE STATION,MUNCA,0,0,NA,BD,0,NA,PAPE,NA
2022-01-05T00:00:00Z,17:20,Wednesday,FINCH STATION,TUNOA,3,6,S,YU,5796,No Operator Immediately Available,FINCH,No Operator
2022-01-05T00:00:00Z,17:40,Wednesday,DONLANDS STATION,SUDP,4,9,E,BD,6129,Disorderly Patron,DONLANDS,Disorderly
2022-01-05T00:00:00Z,17:46,Wednesday,GREENWOOD STATION,SUDP,5,10,E,BD,6129,Disorderly Patron,GREENWOOD,Disorderly
2022-01-05T00:00:00Z,18:00,Wednesday,DUFFERIN STATION,MUNCA,0,0,NA,BD,0,NA,DUFFERIN,NA
2022-01-05T00:00:00Z,18:27,Wednesday,FINCH STATION,TUNOA,3,6,S,YU,5891,No Operator Immediately Available,FINCH,No Operator
2022-01-05T00:00:00Z,18:38,Wednesday,YONGE BD STATION,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported,YONGE,Injured
2022-01-05T00:00:00Z,18:42,Wednesday,DUPONT STATION,SUDP,4,7,N,YU,6034,Disorderly Patron,DUPONT,Disorderly
2022-01-05T00:00:00Z,18:49,Wednesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-05T00:00:00Z,18:52,Wednesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-05T00:00:00Z,18:53,Wednesday,FINCH STATION,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,FINCH,Injured
2022-01-05T00:00:00Z,19:00,Wednesday,SHEPPARD WEST STATION,SUDP,5,8,N,YU,6036,Disorderly Patron,SHEPPARD,Disorderly
2022-01-05T00:00:00Z,19:36,Wednesday,YONGE BD STATION,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported,YONGE,Injured
2022-01-05T00:00:00Z,19:41,Wednesday,SHEPPARD WEST STATION,PUOPO,0,0,S,YU,5951,OPTO (COMMS) Train Door Monitoring,SHEPPARD,OPTO
2022-01-05T00:00:00Z,19:43,Wednesday,WILSON STATION,PUOPO,3,6,S,YU,5951,OPTO (COMMS) Train Door Monitoring,WILSON,OPTO
2022-01-05T00:00:00Z,20:44,Wednesday,CHRISTIE STATION,SUAE,17,24,E,BD,5225,Assault / Employee Involved,CHRISTIE,Assault
2022-01-05T00:00:00Z,21:05,Wednesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-05T00:00:00Z,21:19,Wednesday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-05T00:00:00Z,21:26,Wednesday,QUEEN'S PARK STATION,MUNCA,0,0,NA,YU,0,NA,QUEEN'S,NA
2022-01-05T00:00:00Z,22:30,Wednesday,EGLINTON WEST STATION,SUAP,10,15,S,YU,6031,Assault / Patron Involved,EGLINTON,Assault
2022-01-05T00:00:00Z,22:38,Wednesday,FINCH STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,FINCH,Injured
2022-01-05T00:00:00Z,22:50,Wednesday,KIPLING STATION,EUNT,7,14,E,BD,5016,Equipment - No Trouble Found,KIPLING,Equipment
2022-01-05T00:00:00Z,23:08,Wednesday,DUNDAS STATION,SUDP,4,9,N,YU,6026,Disorderly Patron,DUNDAS,Disorderly
2022-01-05T00:00:00Z,23:18,Wednesday,ISLINGTON STATION,SUDP,3,10,W,BD,5279,Disorderly Patron,ISLINGTON,Disorderly
2022-01-05T00:00:00Z,23:30,Wednesday,KING STATION,MUNCA,0,0,NA,YU,0,NA,KING,NA
2022-01-05T00:00:00Z,23:32,Wednesday,YORK UNIVERSITY STATIO,SUDP,3,8,N,YU,6131,Disorderly Patron,YORK,Disorderly
2022-01-05T00:00:00Z,23:35,Wednesday,ISLINGTON STATION,SUDP,4,11,W,BD,5178,Disorderly Patron,ISLINGTON,Disorderly
2022-01-05T00:00:00Z,23:38,Wednesday,SHERBOURNE STATION,SUDP,0,0,E,BD,5059,Disorderly Patron,SHERBOURNE,Disorderly
2022-01-05T00:00:00Z,00:13,Wednesday,DUNDAS STATION,MUIRS,0,0,N,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,DUNDAS,Injured
2022-01-05T00:00:00Z,00:16,Wednesday,BLOOR STATION,MUI,7,12,S,YU,6101,Injured or ill Customer (On Train) - Transported,BLOOR,Injured
2022-01-05T00:00:00Z,00:47,Wednesday,DUNDAS STATION,MUIS,0,0,N,YU,6131,Injured or ill Customer (In Station) - Transported,DUNDAS,Injured
2022-01-05T00:00:00Z,01:26,Wednesday,OSSINGTON STATION,SUUT,3,10,E,BD,5008,Unauthorized at Track Level,OSSINGTON,Unauthorized
2022-01-05T00:00:00Z,01:38,Wednesday,KIPLING STATION,SUDP,0,0,E,BD,0,Disorderly Patron,KIPLING,Disorderly
2022-01-05T00:00:00Z,01:43,Wednesday,VAUGHAN MC STATION,SUDP,0,0,NA,YU,0,Disorderly Patron,VAUGHAN,Disorderly
2022-01-05T00:00:00Z,01:45,Wednesday,FINCH STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,FINCH,Injured
2022-01-05T00:00:00Z,12:49,Wednesday,SHEPPARD-YONGE STATION,SUDP,3,8,E,SHP,6146,Disorderly Patron,SHEPPARD-YONGE,Disorderly
2022-01-06T00:00:00Z,19:39,Thursday,MCCOWAN STATION,MRPAA,0,0,N,SRT,3025,Passenger Assistance Alarm Activated - No Trouble Found,MCCOWAN,Passenger
2022-01-06T00:00:00Z,03:08,Thursday,SPADINA YUS STATION,MUIE,0,0,S,YU,0,Injured Employee,SPADINA,Injured
2022-01-06T00:00:00Z,03:59,Thursday,FINCH STATION,SUO,0,0,NA,YU,0,Passenger Other,FINCH,Passenger
2022-01-06T00:00:00Z,22:00,Thursday,LAWRENCE EAST TO KENNE,MRO,0,0,NA,SRT,0,Miscellaneous Other,LAWRENCE,Miscellaneous
2022-01-06T00:00:00Z,05:14,Thursday,WILSON STATION,TUNOA,0,0,S,YU,0,No Operator Immediately Available,WILSON,No Operator
2022-01-06T00:00:00Z,06:02,Thursday,KEELE STATION,MUO,3,0,W,BD,5279,Miscellaneous Other,KEELE,Miscellaneous
2022-01-06T00:00:00Z,06:33,Thursday,DUNDAS STATION,MUPAA,3,6,N,YU,5821,Passenger Assistance Alarm Activated - No Trouble Found,DUNDAS,Passenger
2022-01-06T00:00:00Z,06:34,Thursday,ST GEORGE YUS STATION,PUOPO,0,0,N,YU,6121,OPTO (COMMS) Train Door Monitoring,ST GEORGE,OPTO
2022-01-06T00:00:00Z,06:37,Thursday,SPADINA YUS STATION,PUOPO,7,10,N,YU,6121,OPTO (COMMS) Train Door Monitoring,SPADINA,OPTO
2022-01-06T00:00:00Z,06:38,Thursday,SPADINA YUS STATION,PUOPO,5,8,S,YU,5611,OPTO (COMMS) Train Door Monitoring,SPADINA,OPTO
2022-01-06T00:00:00Z,06:58,Thursday,UNION STATION TO ST AN,MUPAA,0,0,S,YU,5666,Passenger Assistance Alarm Activated - No Trouble Found,UNION,Passenger
2022-01-06T00:00:00Z,07:57,Thursday,ST GEORGE BD STATION,SUUT,9,13,E,BD,5142,Unauthorized at Track Level,ST GEORGE,Unauthorized
2022-01-06T00:00:00Z,08:07,Thursday,SUMMERHILL STATION,MUATC,5,8,S,YU,5851,ATC Project,SUMMERHILL,ATC
2022-01-06T00:00:00Z,08:22,Thursday,SHERBOURNE STATION,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported,SHERBOURNE,Injured
2022-01-06T00:00:00Z,08:27,Thursday,EGLINTON STATION,MUSC,0,0,N,YU,5396,Miscellaneous Speed Control,EGLINTON,Miscellaneous
2022-01-06T00:00:00Z,08:53,Thursday,KENNEDY BD STATION,MUIR,4,8,W,BD,5016,Injured or ill Customer (On Train) - Medical Aid Refused,KENNEDY,Injured
2022-01-06T00:00:00Z,09:02,Thursday,FINCH STATION,SUG,3,6,S,YU,5456,Graffiti / Scratchiti,FINCH,Graffiti
2022-01-06T00:00:00Z,09:13,Thursday,EGLINTON WEST STATION,PUOPO,0,0,N,YU,6086,OPTO (COMMS) Train Door Monitoring,EGLINTON,OPTO
2022-01-06T00:00:00Z,09:15,Thursday,WILSON STATION,PUOPO,5,8,N,YU,5581,OPTO (COMMS) Train Door Monitoring,WILSON,OPTO
2022-01-06T00:00:00Z,09:38,Thursday,EGLINTON WEST STATION,PUOPO,14,17,N,YU,5391,OPTO (COMMS) Train Door Monitoring,EGLINTON,OPTO
2022-01-06T00:00:00Z,09:43,Thursday,FINCH STATION,TUNOA,3,6,N,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-06T00:00:00Z,09:48,Thursday,BLOOR STATION,SUAP,0,0,NA,YU,0,Assault / Patron Involved,BLOOR,Assault
2022-01-06T00:00:00Z,10:07,Thursday,GREENWOOD YARD,MUO,0,0,NA,BD,0,Miscellaneous Other,GREENWOOD,Miscellaneous
2022-01-06T00:00:00Z,10:18,Thursday,LAWRENCE WEST STATION,MUATC,0,0,N,YU,5751,ATC Project,LAWRENCE,ATC
2022-01-06T00:00:00Z,10:47,Thursday,DUNDAS WEST STATION,SUO,4,8,W,BD,5057,Passenger Other,DUNDAS,Passenger
2022-01-06T00:00:00Z,11:40,Thursday,ST CLAIR WEST STATION,SUEAS,8,11,S,YU,5916,Emergency Alarm Station Activation,ST CLAIR,Emergency
2022-01-06T00:00:00Z,12:06,Thursday,KEELE STATION,EUSC,0,0,E,BD,5230,Speed Control Equipment,KEELE,Speed
2022-01-06T00:00:00Z,13:05,Thursday,BLOOR STATION,MUPAA,0,0,S,YU,6131,Passenger Assistance Alarm Activated - No Trouble Found,BLOOR,Passenger
2022-01-06T00:00:00Z,13:12,Thursday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-06T00:00:00Z,13:30,Thursday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,VAUGHAN,No Operator
2022-01-06T00:00:00Z,13:35,Thursday,BLOOR STATION,MUATC,3,6,S,YU,5686,ATC Project,BLOOR,ATC
2022-01-06T00:00:00Z,13:44,Thursday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-06T00:00:00Z,13:44,Thursday,DUNDAS WEST STATION,EUSC,0,0,E,BD,5230,Speed Control Equipment,DUNDAS,Speed
2022-01-06T00:00:00Z,13:58,Thursday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-06T00:00:00Z,13:59,Thursday,WILSON STATION,TUNOA,0,0,S,YU,0,No Operator Immediately Available,WILSON,No Operator
2022-01-06T00:00:00Z,14:17,Thursday,CHRISTIE STATION,MUSC,0,0,W,BD,5252,Miscellaneous Speed Control,CHRISTIE,Miscellaneous
2022-01-06T00:00:00Z,15:19,Thursday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-06T00:00:00Z,15:29,Thursday,KENNEDY BD STATION,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported,KENNEDY,Injured
2022-01-06T00:00:00Z,15:45,Thursday,FINCH STATION,TUMVS,3,6,N,YU,5901,Operator Violated Signal,FINCH,Operator Violated
2022-01-06T00:00:00Z,15:46,Thursday,QUEEN STATION,SUDP,0,0,NA,YU,0,Disorderly Patron,QUEEN,Disorderly
2022-01-06T00:00:00Z,15:51,Thursday,OSSINGTON STATION,SUDP,4,8,E,BD,5064,Disorderly Patron,OSSINGTON,Disorderly
2022-01-06T00:00:00Z,16:04,Thursday,WELLESLEY STATION,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,WELLESLEY,Injured
2022-01-06T00:00:00Z,16:05,Thursday,FINCH WEST STATION,PUOPO,6,9,S,YU,6056,OPTO (COMMS) Train Door Monitoring,FINCH,OPTO
2022-01-06T00:00:00Z,16:32,Thursday,DAVISVILLE STATION,MUIRS,0,0,S,YU,5886,Injured or ill Customer (In Station) - Medical Aid Refused,DAVISVILLE,Injured
2022-01-06T00:00:00Z,16:54,Thursday,WELLESLEY STATION,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,WELLESLEY,Injured
2022-01-06T00:00:00Z,17:00,Thursday,ST CLAIR STATION,MUNCA,0,0,NA,YU,0,NA,ST CLAIR,NA
2022-01-06T00:00:00Z,17:10,Thursday,KIPLING STATION,MUNCA,0,0,NA,BD,0,NA,KIPLING,NA
2022-01-06T00:00:00Z,17:26,Thursday,DUNDAS STATION,MUIRS,0,0,S,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,DUNDAS,Injured
2022-01-06T00:00:00Z,17:29,Thursday,PIONEER VILLAGE STATIO,SUDP,9,12,S,YU,5661,Disorderly Patron,PIONEER,Disorderly
2022-01-06T00:00:00Z,17:49,Thursday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-06T00:00:00Z,17:53,Thursday,FINCH STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-01-06T00:00:00Z,17:55,Thursday,WELLESLEY STATION,SUDP,0,0,NA,YU,0,Disorderly Patron,WELLESLEY,Disorderly
2022-01-06T00:00:00Z,18:14,Thursday,ROSEDALE STATION,SUUT,3,6,N,YU,5406,Unauthorized at Track Level,ROSEDALE,Unauthorized
2022-01-06T00:00:00Z,18:26,Thursday,BLOOR STATION,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported,BLOOR,Injured
2022-01-06T00:00:00Z,18:33,Thursday,VAUGHAN MC STATION,MUSAN,3,6,S,YU,5941,Unsanitary Vehicle,VAUGHAN,Unsanitary
2022-01-06T00:00:00Z,18:39,Thursday,ST CLAIR WEST STATION,MUIR,0,0,S,YU,5586,Injured or ill Customer (On Train) - Medical Aid Refused,ST CLAIR,Injured
2022-01-06T00:00:00Z,19:18,Thursday,FINCH STATION,TUSUP,7,10,S,YU,5746,Supervisory Error,FINCH,Supervisory
2022-01-06T00:00:00Z,21:37,Thursday,EGLINTON STATION,MUSC,3,6,S,YU,5861,Miscellaneous Speed Control,EGLINTON,Miscellaneous
2022-01-06T00:00:00Z,22:20,Thursday,KIPLING STATION,MUIR,0,0,E,BD,5286,Injured or ill Customer (On Train) - Medical Aid Refused,KIPLING,Injured
2022-01-06T00:00:00Z,23:45,Thursday,KING STATION,MUNCA,0,0,NA,YU,0,NA,KING,NA
2022-01-06T00:00:00Z,00:56,Thursday,YONGE BD STATION,MUPAA,3,10,E,BD,5060,Passenger Assistance Alarm Activated - No Trouble Found,YONGE,Passenger
2022-01-06T00:00:00Z,01:22,Thursday,GREENWOOD YARD,EUOE,0,0,NA,BD,5005,Rail Cars & Shops Opr. Error,GREENWOOD,Rail
2022-01-06T00:00:00Z,01:56,Thursday,KIPLING STATION,MUI,0,0,E,BD,5142,Injured or ill Customer (On Train) - Transported,KIPLING,Injured
2022-01-06T00:00:00Z,23:20,Thursday,LESLIE STATION,MUNCA,0,0,NA,SHP,0,NA,LESLIE,NA
2022-01-07T00:00:00Z,02:04,Friday,FINCH STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,FINCH,Injured
2022-01-07T00:00:00Z,05:39,Friday,MCCOWAN STATION,MRNOA,0,0,NA,SRT,0,No Operator Immediately Available - Not E.S.A. Related,MCCOWAN,No Operator
2022-01-07T00:00:00Z,02:10,Friday,COLLEGE STATION,SUO,0,0,NA,YU,0,Passenger Other,COLLEGE,Passenger
2022-01-07T00:00:00Z,07:19,Friday,MCCOWAN STATION,ERDO,0,0,N,SRT,3027,Door Problems - Faulty Equipment,MCCOWAN,Door
2022-01-07T00:00:00Z,05:01,Friday,DAVISVILLE YARD,PUMO,0,0,NA,YU,5252,Station Other,DAVISVILLE,Station
2022-01-07T00:00:00Z,10:17,Friday,KENNEDY SRT STATION,TRO,5,10,N,SRT,3003,Transportation Department - Other,KENNEDY,Transportation
2022-01-07T00:00:00Z,22:00,Friday,LAWRENCE EAST TO KENNE,MRO,0,0,NA,SRT,0,Miscellaneous Other,LAWRENCE,Miscellaneous
2022-01-07T00:00:00Z,05:09,Friday,SHERBOURNE STATION,MUNCA,0,0,NA,BD,0,NA,SHERBOURNE,NA
2022-01-07T00:00:00Z,05:52,Friday,KENNEDY BD STATION,SUG,6,12,W,BD,5020,Graffiti / Scratchiti,KENNEDY,Graffiti
